Date,Country,Agency/PMD (af_prt),Media Source (pid),Campaign (c),Clicks,Conversions,Conversion Type,Conversion Rate,Sessions
2024-07-14,DE,,facebook_int,Retargeting_Video_Lookalike_Awareness_Push_Jul'22,1523.0,11,sign_up,0.007222586999343401,1436
2024-06-02,AU,AdConnect,facebook_int,Performance_Display_Hindi_KYC_Completed_Nov'24,3678.0,43,re-engagement,0.011691136487221317,3610
2024-08-28,DE,,facebook_int,Brand_Search_Broad_Awareness_Push_Dec'23,4893.0,241,re-attribution,0.0492540363784999,3853
2023-10-17,JP,,email_blast,Performance_Search_Broad_Sales_Q3_Aug'24,2944.0,190,install,0.06453804347826086,2752
2024-10-19,AU,,affiliate_network,Retargeting_Display_Geo_Targeted_New_Installs_May'23,3056.0,180,re-attribution,0.058900523560209424,2834
2024-06-30,IN,AdConnect,snapchat_int,Performance_Video_Hindi_KYC_Completed_Nov'24,,19,install,,588
2025-06-05,IN,AdConnect,email_blast,Performance_Display_Broad_New_Installs_Dec'22,,103,purchase,,3425
2025-06-13,IN,,email_blast,Retargeting_Video_Lookalike_Sales_Q3_Aug'22,8275.0,404,install,0.04882175226586103,7234
2024-04-18,US,,facebook_int,Brand_UAC_English_Awareness_Push_Apr'24,5123.0,313,install,0.0610970134686707,4810
2024-06-05,BR,,affiliate_network,Brand_Social_English_New_Installs_Mar'23,1757.0,60,re-attribution,0.03414911781445646,1514
2024-03-06,US,,affiliate_network,SB_UAC_English_Sales_Q3_Feb'24,1594.0,46,sign_up,0.028858218318695106,1332
2025-03-22,JP,,organic,SB_Search_Lookalike_Awareness_Push_Apr'24,,90,install,,2861
2025-05-21,DE,,googleadwords_int,Brand_Display_Broad_Sales_Q3_Jul'23,1017.0,10,install,0.00983284169124877,823
2024-07-14,IN,,direct,Performance_Display_Geo_Targeted_KYC_Completed_Feb'22,6210.0,163,purchase,0.026247987117552336,4825
2024-03-19,US,,organic,Performance_Video_Hindi_Awareness_Push_Jul'24,4655.0,315,install,0.06766917293233082,4246
2025-05-07,US,,organic,Retargeting_Display_Broad_Awareness_Push_Sep'23,919.0,59,sign_up,0.06420021762785637,798
2024-02-19,GB,,email_blast,Brand_Social_English_KYC_Completed_Dec'24,,239,re-engagement,,4088
2024-05-22,IN,,email_blast,Retargeting_Social_Broad_Awareness_Push_Nov'24,2933.0,172,sign_up,0.05864302761677463,2376
2024-02-27,JP,,email_blast,Performance_Video_Geo_Targeted_Awareness_Push_Dec'24,2200.0,58,install,0.026363636363636363,1770
2023-10-21,DE,,facebook_int,Brand_Social_English_Sales_Q3_Jan'24,,78,purchase,,2126
2024-09-03,IN,,facebook_int,Performance_Social_Lookalike_KYC_Completed_Jun'22,8168.0,123,purchase,0.015058765915768855,6305
2024-12-13,JP,,affiliate_network,Retargeting_Video_English_Awareness_Push_Jul'24,5704.0,327,install,0.05732819074333801,5185
2023-10-31,IN,MarketPro,facebook_int,Brand_UAC_Lookalike_KYC_Completed_Mar'24,2544.0,152,re-engagement,0.059748427672955975,1996
2025-04-12,IN,,facebook_int,SB_Social_Geo_Targeted_KYC_Completed_Jan'22,8671.0,603,install,0.06954215200092262,7960
2024-01-02,US,,organic,SB_Display_English_KYC_Completed_Nov'24,9677.0,283,re-attribution,0.029244600599359304,7693
2024-07-07,IN,,affiliate_network,Brand_Display_Geo_Targeted_Sales_Q3_Feb'23,5532.0,232,sign_up,0.04193781634128706,5124
2025-10-07,IN,,facebook_int,Brand_Social_Lookalike_Sales_Q3_Sep'24,7714.0,568,install,0.07363235675395385,7711
2025-05-26,CA,,snapchat_int,Retargeting_UAC_English_Sales_Q3_Nov'23,3665.0,159,purchase,0.043383356070941334,3226
2025-04-21,IN,,direct,Retargeting_UAC_Lookalike_KYC_Completed_Jun'24,2623.0,140,re-attribution,0.0533739992375143,2297
2025-03-16,GB,GrowthMasters,snapchat_int,Performance_Search_English_Sales_Q3_Feb'23,1825.0,89,install,0.04876712328767123,1543
2023-10-19,DE,,snapchat_int,Performance_Display_English_New_Installs_Jan'23,6499.0,226,sign_up,0.034774580704723806,5599
2025-06-22,JP,,googleadwords_int,Retargeting_Search_Lookalike_Sales_Q3_Mar'24,7775.0,370,install,0.047588424437299034,6565
2024-05-26,IN,,tiktok_int,Retargeting_Social_Hindi_New_Installs_Jan'22,6927.0,401,purchase,0.05788941821856503,5829
2024-09-29,GB,,organic,Brand_UAC_Broad_New_Installs_Mar'24,1179.0,63,purchase,0.05343511450381679,1065
2024-11-21,CA,,organic,Retargeting_Social_Hindi_Awareness_Push_Mar'23,2955.0,182,re-attribution,0.06159052453468697,2760
2024-02-04,US,,email_blast,Brand_Search_Geo_Targeted_Sales_Q3_Jan'22,5323.0,276,sign_up,0.05185046026676686,4488
2023-11-27,US,,email_blast,SB_Video_English_New_Installs_Nov'23,1300.0,45,install,0.03461538461538462,1031
2024-10-07,IN,DigitalLeap,direct,Retargeting_Social_Broad_Awareness_Push_Dec'24,7447.0,91,purchase,0.012219685779508526,5770
2024-05-20,US,,direct,Retargeting_Video_Hindi_Sales_Q3_Aug'24,5574.0,95,install,0.017043415859346968,4866
2023-12-05,GB,,email_blast,Brand_Video_Hindi_Awareness_Push_Mar'22,2189.0,93,purchase,0.042485153037916855,1763
2024-08-11,AU,,facebook_int,Performance_Social_Lookalike_KYC_Completed_May'23,1971.0,100,sign_up,0.050735667174023336,1846
2025-08-03,IN,,direct,Brand_Display_Broad_New_Installs_Apr'23,9281.0,263,re-attribution,0.028337463635384117,7709
2023-10-16,IN,,affiliate_network,Retargeting_Social_Lookalike_Sales_Q3_Aug'22,,237,install,,6934
2024-12-18,IN,,facebook_int,SB_UAC_Broad_Sales_Q3_Jun'24,7597.0,511,sign_up,0.06726339344478083,6813
2024-11-14,US,,snapchat_int,Performance_Video_English_New_Installs_Apr'23,344.0,23,re-attribution,0.06686046511627906,288
2024-11-16,AU,,googleadwords_int,Performance_Display_Geo_Targeted_KYC_Completed_Oct'22,8114.0,390,install,0.04806507271382795,6365
2024-04-09,IN,AdConnect,tiktok_int,Performance_Search_Broad_KYC_Completed_Apr'23,7113.0,302,re-attribution,0.04245747223393786,6961
2024-12-13,IN,GrowthMasters,affiliate_network,Brand_Search_Geo_Targeted_Awareness_Push_Dec'24,,2,install,,1135
2024-02-19,DE,,tiktok_int,Retargeting_Display_Broad_New_Installs_May'24,,54,purchase,,2541
2023-11-11,IN,MarketPro,email_blast,Retargeting_Video_Geo_Targeted_KYC_Completed_Feb'23,3340.0,236,re-engagement,0.07065868263473053,3166
2023-11-29,IN,,affiliate_network,SB_Search_Lookalike_Awareness_Push_Jul'22,6577.0,117,re-engagement,0.017789265622624298,5692
2024-03-22,JP,,facebook_int,Retargeting_Social_Broad_New_Installs_Nov'24,209.0,8,sign_up,0.03827751196172249,167
2024-06-14,IN,,snapchat_int,Brand_Video_Broad_New_Installs_Oct'24,3782.0,213,install,0.05631940772078266,3471
2024-07-29,IN,,tiktok_int,Retargeting_UAC_English_Sales_Q3_May'23,282.0,11,purchase,0.03900709219858156,240
2025-06-09,IN,DigitalLeap,direct,Brand_Display_Hindi_KYC_Completed_Feb'22,3058.0,102,re-engagement,0.033355134074558535,2769
2024-09-13,US,,email_blast,Performance_Video_Hindi_Awareness_Push_Feb'24,4418.0,159,install,0.03598913535536442,4071
2023-10-19,BR,,snapchat_int,SB_Display_Broad_Awareness_Push_Dec'23,,438,install,,6987
2025-09-24,US,,facebook_int,SB_UAC_Lookalike_KYC_Completed_Mar'24,8748.0,299,sign_up,0.03417924096936443,6866
2024-12-02,IN,,facebook_int,SB_Video_Broad_Sales_Q3_Aug'23,3805.0,156,purchase,0.04099868593955322,2936
2024-11-18,CA,,email_blast,Brand_Video_Lookalike_Awareness_Push_Jun'24,4875.0,262,purchase,0.05374358974358975,4543
2024-06-25,IN,,email_blast,SB_Display_Hindi_New_Installs_Dec'23,,36,re-engagement,,2921
2024-01-23,JP,,googleadwords_int,Performance_Search_Hindi_KYC_Completed_Mar'22,,162,re-attribution,,4906
2024-05-25,DE,,tiktok_int,Retargeting_Social_Hindi_New_Installs_Dec'24,1520.0,5,purchase,0.003289473684210526,1237
2024-08-29,GB,,direct,SB_Video_Lookalike_KYC_Completed_Jun'22,8547.0,241,re-engagement,0.0281970281970282,7953
2025-03-26,GB,,direct,Retargeting_Social_Broad_Sales_Q3_Apr'24,,36,sign_up,,473
2025-04-09,IN,,direct,Retargeting_Social_Broad_Sales_Q3_Apr'24,4006.0,112,re-engagement,0.027958062905641536,3176
2023-10-25,IN,,direct,SB_UAC_Lookalike_KYC_Completed_Jul'22,3616.0,65,re-engagement,0.01797566371681416,3118
2025-02-21,IN,,direct,Performance_Search_Geo_Targeted_New_Installs_Jan'24,3104.0,62,install,0.01997422680412371,2690
2024-12-10,US,,organic,Performance_Search_Hindi_Sales_Q3_Feb'22,,202,sign_up,,5760
2024-08-14,IN,,direct,Retargeting_UAC_Hindi_New_Installs_May'22,,126,sign_up,,6617
2024-04-18,BR,MarketPro,direct,Performance_UAC_English_KYC_Completed_Sep'24,4693.0,64,install,0.013637332196888983,3684
2024-12-27,AU,,facebook_int,Performance_Social_English_New_Installs_Jan'23,2917.0,22,sign_up,0.0075419952005485085,2319
2024-11-20,US,GrowthMasters,affiliate_network,Brand_Social_Broad_Awareness_Push_Aug'23,1696.0,59,install,0.0347877358490566,1322
2023-12-10,US,,tiktok_int,Performance_UAC_Broad_Sales_Q3_Dec'23,4323.0,74,re-engagement,0.017117742308582002,3907
2024-06-26,CA,,affiliate_network,SB_Search_Geo_Targeted_KYC_Completed_Apr'23,7285.0,297,purchase,0.04076870281400137,6177
2024-09-26,IN,,facebook_int,Performance_UAC_Geo_Targeted_KYC_Completed_Jul'22,3463.0,218,purchase,0.062951198382905,2790
2025-03-30,DE,,affiliate_network,SB_Display_Hindi_KYC_Completed_Oct'23,4823.0,90,install,0.018660584698320548,4303
2024-04-27,IN,,googleadwords_int,Retargeting_Social_Broad_New_Installs_Jan'22,,3,re-engagement,,4882
2025-01-02,US,,facebook_int,SB_Display_Broad_KYC_Completed_Aug'23,,83,install,,4431
2024-03-06,JP,MarketPro,email_blast,Performance_Video_Hindi_Awareness_Push_Jun'24,850.0,13,install,0.015294117647058824,790
2024-02-11,AU,,snapchat_int,Retargeting_Search_Lookalike_Sales_Q3_Feb'24,7831.0,20,install,0.0025539522410930916,6293
2025-06-06,AU,MarketPro,direct,Brand_Display_Geo_Targeted_New_Installs_Sep'22,3366.0,221,re-attribution,0.06565656565656566,3294
2024-03-30,IN,,organic,Brand_Search_Lookalike_KYC_Completed_Sep'23,2138.0,78,install,0.03648269410664172,2088
2025-02-13,GB,,googleadwords_int,SB_UAC_Hindi_KYC_Completed_Sep'22,2030.0,30,re-attribution,0.014778325123152709,1582
2024-02-04,CA,,direct,Retargeting_Social_Geo_Targeted_KYC_Completed_Aug'24,5771.0,131,re-engagement,0.022699705423670075,5188
2025-08-17,IN,,tiktok_int,SB_Display_Lookalike_KYC_Completed_Jan'23,,137,purchase,,4589
2025-08-18,BR,,tiktok_int,Brand_Video_Broad_New_Installs_Feb'22,2898.0,56,sign_up,0.01932367149758454,2710
2024-10-24,IN,GrowthMasters,facebook_int,SB_Video_English_Sales_Q3_Jul'23,7017.0,363,sign_up,0.05173150919196238,5556
2025-02-12,IN,,email_blast,Performance_UAC_English_New_Installs_Mar'23,1264.0,15,purchase,0.011867088607594937,1184
2025-05-28,GB,,snapchat_int,Brand_Video_Broad_Sales_Q3_Aug'24,843.0,61,install,0.07236061684460261,792
2025-02-28,IN,,facebook_int,Brand_UAC_Hindi_New_Installs_Jul'22,9924.0,499,re-engagement,0.05028214429665458,7701
2025-07-23,IN,,affiliate_network,SB_UAC_Geo_Targeted_Awareness_Push_Sep'22,2095.0,57,purchase,0.02720763723150358,1735
2023-11-19,IN,,organic,Brand_Video_Lookalike_Sales_Q3_Mar'23,8872.0,216,purchase,0.024346257889990983,7723
2024-04-02,GB,,organic,Brand_UAC_Broad_Awareness_Push_Dec'22,,66,sign_up,,4155
2024-10-17,IN,,facebook_int,SB_Video_Geo_Targeted_Sales_Q3_Sep'23,,144,re-attribution,,3891
2024-02-08,IN,,tiktok_int,SB_Social_English_New_Installs_Nov'22,8238.0,197,re-engagement,0.02391357125515902,6473
2025-08-01,DE,MarketPro,snapchat_int,Retargeting_UAC_English_New_Installs_Nov'23,8529.0,217,sign_up,0.02544260757415875,6683
2024-08-14,GB,,direct,Performance_Search_Lookalike_Awareness_Push_Aug'22,6870.0,391,sign_up,0.05691411935953421,5997
2025-07-02,IN,MarketPro,facebook_int,Retargeting_Search_Hindi_New_Installs_Sep'24,8787.0,370,install,0.04210765904176625,7454
2025-06-26,DE,,direct,Brand_Video_Hindi_New_Installs_Jul'23,591.0,11,re-attribution,0.018612521150592216,470
2024-10-01,DE,,affiliate_network,SB_Video_English_New_Installs_Oct'24,5599.0,317,re-engagement,0.05661725308090731,4895
2024-06-10,BR,,organic,Performance_Search_English_Sales_Q3_Apr'23,2464.0,85,re-engagement,0.03449675324675325,2423
2024-09-26,GB,,direct,SB_Social_Hindi_Awareness_Push_May'22,4124.0,144,re-attribution,0.03491755577109602,3776
2024-03-02,AU,,affiliate_network,Performance_Display_English_New_Installs_Nov'24,5531.0,248,purchase,0.04483818477671307,5498
2024-11-04,IN,DigitalLeap,email_blast,SB_Search_Lookalike_Awareness_Push_Mar'24,1324.0,43,purchase,0.0324773413897281,1301
2023-11-27,BR,,googleadwords_int,SB_Search_Lookalike_Awareness_Push_Jul'24,,103,purchase,,2716
2024-11-24,US,,snapchat_int,Retargeting_Display_Geo_Targeted_KYC_Completed_Jul'22,6765.0,335,purchase,0.04951958610495196,5289
2024-12-24,IN,GrowthMasters,email_blast,SB_Display_Lookalike_New_Installs_Jan'24,,12,re-engagement,,498
2025-07-06,CA,,direct,Performance_UAC_English_KYC_Completed_Nov'23,8165.0,491,sign_up,0.06013472137170851,7520
2025-06-07,CA,,snapchat_int,SB_Search_Geo_Targeted_Awareness_Push_Dec'23,8286.0,378,install,0.04561911658218682,7171
2025-08-08,US,,googleadwords_int,SB_Social_Lookalike_New_Installs_Aug'22,2012.0,12,sign_up,0.005964214711729622,1948
2024-03-28,DE,,organic,Retargeting_Search_Lookalike_Awareness_Push_Sep'23,5220.0,315,sign_up,0.0603448275862069,4343
2025-07-09,IN,MarketPro,tiktok_int,Retargeting_Display_English_KYC_Completed_Jan'23,148.0,3,re-attribution,0.02027027027027027,147
2025-01-27,IN,,snapchat_int,Performance_Social_English_Sales_Q3_Jul'24,409.0,1,sign_up,0.0024449877750611247,381
2024-11-09,IN,,tiktok_int,Performance_Social_Hindi_Sales_Q3_Jan'24,5907.0,59,sign_up,0.009988149652954123,5034
2025-04-06,JP,,googleadwords_int,Brand_Display_Geo_Targeted_Sales_Q3_Feb'24,3332.0,62,sign_up,0.018607442977190875,3241
2024-09-08,US,,snapchat_int,Brand_Display_Broad_Awareness_Push_Sep'22,7614.0,462,purchase,0.06067769897557131,6699
2024-09-24,AU,DigitalLeap,snapchat_int,Performance_Social_Lookalike_New_Installs_Jan'23,6050.0,358,sign_up,0.059173553719008266,5720
2025-02-11,BR,MarketPro,email_blast,Brand_Display_Lookalike_Sales_Q3_Mar'24,,352,purchase,,5659
2024-07-15,AU,,facebook_int,Retargeting_Video_Geo_Targeted_Awareness_Push_Oct'22,,67,re-attribution,,2597
2024-12-06,IN,,email_blast,Retargeting_Video_English_KYC_Completed_Jun'22,3890.0,62,purchase,0.015938303341902313,3345
2025-03-15,IN,,email_blast,SB_Search_Broad_New_Installs_Aug'22,9226.0,565,install,0.061239973986559726,7550
2025-08-24,DE,,email_blast,Retargeting_UAC_Broad_Awareness_Push_Oct'23,2952.0,90,re-engagement,0.03048780487804878,2702
2024-11-03,IN,AdConnect,email_blast,Retargeting_Display_English_Sales_Q3_Dec'22,5698.0,255,re-engagement,0.044752544752544754,5397
2025-09-27,AU,MarketPro,facebook_int,SB_Search_Lookalike_Sales_Q3_Jan'24,3552.0,192,install,0.05405405405405406,3276
2025-04-29,JP,,email_blast,Brand_UAC_Broad_Sales_Q3_Aug'22,1874.0,29,sign_up,0.015474919957310566,1482
2025-05-07,US,,affiliate_network,Performance_Video_Lookalike_New_Installs_Mar'22,2575.0,157,install,0.06097087378640777,2392
2025-06-27,IN,,facebook_int,Performance_Video_Geo_Targeted_KYC_Completed_Jul'24,2848.0,109,sign_up,0.03827247191011236,2281
2024-11-10,JP,MarketPro,direct,Retargeting_Social_English_KYC_Completed_Feb'24,6765.0,371,install,0.05484109386548411,5861
2024-07-31,IN,,organic,Retargeting_Video_Hindi_Sales_Q3_Jun'22,2234.0,126,re-attribution,0.05640107430617726,1779
2024-12-28,DE,,tiktok_int,SB_UAC_Broad_Awareness_Push_Jun'22,4477.0,226,re-engagement,0.05048023229841412,3742
2025-03-06,CA,,googleadwords_int,Performance_Video_Hindi_Sales_Q3_Feb'24,1645.0,82,re-attribution,0.04984802431610942,1289
2024-03-07,GB,,email_blast,Performance_Video_Hindi_KYC_Completed_Feb'24,,73,sign_up,,1618
2024-12-29,JP,,affiliate_network,Brand_Search_Broad_Sales_Q3_Jul'24,5139.0,312,purchase,0.06071220081727963,4134
2025-08-09,IN,,facebook_int,Performance_Social_Broad_New_Installs_May'23,2959.0,153,purchase,0.05170665765461305,2440
2023-12-19,IN,AdConnect,direct,SB_Social_Hindi_Sales_Q3_Aug'24,7977.0,543,purchase,0.06807070327190673,7176
2024-05-24,IN,,tiktok_int,SB_Video_Hindi_Awareness_Push_Nov'24,3255.0,84,purchase,0.025806451612903226,3057
2024-03-28,IN,,facebook_int,Performance_Display_Lookalike_KYC_Completed_Sep'22,5648.0,166,re-engagement,0.029390934844192633,5198
2025-09-19,GB,,direct,Retargeting_Social_Hindi_KYC_Completed_Mar'22,,192,re-attribution,,7632
2025-08-26,DE,MarketPro,organic,Retargeting_Video_Hindi_Sales_Q3_May'23,4276.0,212,install,0.04957904583723106,3327
2024-04-06,GB,,facebook_int,Retargeting_Display_Geo_Targeted_Awareness_Push_Feb'23,,288,re-attribution,,6093
2024-10-29,DE,,email_blast,Brand_Search_Lookalike_Awareness_Push_Oct'24,1166.0,31,re-attribution,0.026586620926243566,1074
2023-11-28,CA,AdConnect,facebook_int,Brand_Video_Broad_Sales_Q3_Dec'22,1920.0,123,re-engagement,0.0640625,1701
2024-06-04,DE,,tiktok_int,Brand_Video_Hindi_Sales_Q3_Jun'22,,8,sign_up,,434
2024-09-07,IN,,googleadwords_int,Retargeting_Display_Broad_Awareness_Push_Dec'22,,129,purchase,,2376
2024-09-25,GB,,organic,Brand_Search_English_New_Installs_Oct'24,,238,purchase,,6390
2024-05-31,DE,,affiliate_network,Brand_Display_Hindi_KYC_Completed_Nov'22,4251.0,237,re-attribution,0.05575158786167961,4169
2025-10-07,DE,,facebook_int,SB_Search_Geo_Targeted_KYC_Completed_Jan'24,7768.0,403,install,0.05187950566426364,7117
2024-01-21,GB,MarketPro,snapchat_int,Performance_Social_English_Awareness_Push_Feb'24,4748.0,120,sign_up,0.02527379949452401,3772
2025-07-04,IN,,facebook_int,Performance_Social_English_KYC_Completed_Sep'23,1878.0,5,install,0.0026624068157614484,1860
2023-12-05,DE,,direct,Retargeting_Video_Hindi_New_Installs_Jan'22,5151.0,23,re-attribution,0.0044651523975927,4658
2025-02-20,DE,,snapchat_int,Brand_Video_Geo_Targeted_Sales_Q3_Oct'23,2606.0,140,purchase,0.05372217958557176,2143
2024-01-07,IN,,organic,SB_Video_Lookalike_Awareness_Push_Feb'24,3011.0,156,sign_up,0.05181002989040186,2413
2024-09-16,BR,DigitalLeap,affiliate_network,Retargeting_Display_Lookalike_New_Installs_Oct'23,4474.0,329,re-attribution,0.0735359856951274,4397
2025-03-06,GB,,organic,Retargeting_UAC_Hindi_KYC_Completed_Dec'22,9012.0,6,re-engagement,0.0006657789613848203,7440
2024-11-30,IN,AdConnect,googleadwords_int,SB_UAC_Hindi_KYC_Completed_Jul'24,2164.0,127,re-attribution,0.05868761552680222,1815
2025-10-02,AU,,snapchat_int,Performance_Display_Hindi_New_Installs_Apr'24,5810.0,292,purchase,0.05025817555938038,5371
2024-04-17,US,,email_blast,Performance_UAC_Hindi_Sales_Q3_Apr'23,1162.0,68,re-engagement,0.058519793459552494,1077
2025-01-30,IN,,googleadwords_int,SB_Video_Geo_Targeted_New_Installs_Jul'23,6660.0,62,purchase,0.009309309309309309,6616
2024-02-27,IN,,tiktok_int,SB_Display_English_KYC_Completed_Aug'23,6198.0,266,install,0.04291707002258793,5209
2023-10-18,JP,,affiliate_network,Retargeting_Search_Geo_Targeted_New_Installs_Oct'24,1064.0,64,re-attribution,0.06015037593984962,1053
2024-12-05,IN,DigitalLeap,facebook_int,Performance_Search_Broad_New_Installs_Dec'24,,21,re-engagement,,5178
2023-12-14,US,,organic,SB_Display_Lookalike_Awareness_Push_Jun'24,5389.0,179,re-engagement,0.033215809983299316,5269
2025-09-09,IN,,facebook_int,Brand_Search_Broad_Awareness_Push_Nov'23,1888.0,73,sign_up,0.03866525423728814,1457
2023-10-16,IN,,organic,Brand_Display_Broad_KYC_Completed_Aug'22,7860.0,352,install,0.044783715012722644,6375
2024-11-24,CA,MarketPro,facebook_int,SB_Social_Broad_New_Installs_Apr'24,,80,re-attribution,,7667
2025-08-12,IN,,email_blast,Brand_Video_Hindi_KYC_Completed_Nov'24,3536.0,92,sign_up,0.026018099547511313,3157
2025-09-11,IN,,tiktok_int,Brand_Video_Broad_KYC_Completed_Apr'23,5412.0,66,re-attribution,0.012195121951219513,5383
2023-10-23,IN,,tiktok_int,SB_Social_Lookalike_KYC_Completed_Dec'22,7730.0,37,re-attribution,0.004786545924967659,6174
2024-01-31,IN,,organic,Brand_Search_Geo_Targeted_KYC_Completed_Sep'23,,25,re-attribution,,5224
2025-05-14,AU,,googleadwords_int,Retargeting_Search_Lookalike_Awareness_Push_Sep'24,4929.0,46,install,0.009332521809697708,4129
2023-12-09,IN,,tiktok_int,Retargeting_Video_Geo_Targeted_Sales_Q3_Jul'23,4832.0,339,re-engagement,0.07015728476821192,4823
2025-09-03,DE,,direct,Performance_Display_Lookalike_Sales_Q3_Jul'23,,108,sign_up,,3596
2024-09-28,AU,,facebook_int,Retargeting_Video_Broad_KYC_Completed_Nov'24,8671.0,156,install,0.017991004497751123,7308
2024-06-22,IN,,affiliate_network,Retargeting_Display_Hindi_KYC_Completed_Nov'24,977.0,6,re-attribution,0.006141248720573183,884
2024-06-01,US,,facebook_int,SB_UAC_English_New_Installs_Jul'24,5596.0,155,re-engagement,0.027698355968548964,5581
2024-06-10,IN,,email_blast,Performance_Video_Geo_Targeted_Sales_Q3_Feb'22,6221.0,127,re-engagement,0.02041472432084874,5634
2024-11-22,AU,,direct,SB_Video_English_KYC_Completed_Nov'23,4157.0,264,install,0.06350733702189079,3476
2024-05-19,AU,,email_blast,Retargeting_Search_Broad_KYC_Completed_Feb'23,2106.0,129,purchase,0.06125356125356125,1660
2025-07-04,IN,,snapchat_int,Brand_UAC_Broad_KYC_Completed_Oct'23,701.0,1,re-engagement,0.0014265335235378032,666
2025-09-08,IN,,organic,SB_Search_Broad_Sales_Q3_Nov'24,517.0,33,re-attribution,0.06382978723404255,435
2024-01-12,IN,,facebook_int,Retargeting_Social_English_Awareness_Push_Sep'22,1327.0,92,re-attribution,0.0693293142426526,1280
2024-12-19,CA,,direct,Performance_Video_Geo_Targeted_New_Installs_Apr'23,2475.0,164,purchase,0.06626262626262626,2088
2025-02-24,IN,,googleadwords_int,Performance_UAC_Geo_Targeted_KYC_Completed_Nov'24,616.0,40,re-engagement,0.06493506493506493,516
2025-04-21,GB,,googleadwords_int,Performance_Display_Hindi_KYC_Completed_Mar'22,5384.0,158,re-attribution,0.029346210995542348,4617
2023-12-18,CA,,direct,Performance_Video_Lookalike_New_Installs_May'24,266.0,19,install,0.07142857142857142,264
2023-11-25,CA,,tiktok_int,Retargeting_Display_Lookalike_Sales_Q3_Jul'23,4163.0,221,install,0.05308671631035311,3621
2024-03-09,IN,GrowthMasters,organic,Retargeting_Social_Broad_KYC_Completed_Jul'23,,215,install,,3041
2024-09-24,IN,AdConnect,direct,Brand_Social_Broad_Awareness_Push_Jul'22,4651.0,114,sign_up,0.0245108578800258,3692
2024-08-23,IN,GrowthMasters,direct,Brand_Social_English_Sales_Q3_Jan'22,,175,install,,3945
2023-11-28,US,GrowthMasters,affiliate_network,SB_Video_Hindi_Sales_Q3_Sep'24,2703.0,58,purchase,0.02145763965963744,2600
2025-08-01,US,,direct,Retargeting_Social_Geo_Targeted_Awareness_Push_May'23,,60,install,,3544
2023-12-12,IN,DigitalLeap,snapchat_int,Performance_Social_Geo_Targeted_Sales_Q3_Aug'23,8222.0,277,install,0.0336900997324252,6583
2024-07-28,IN,,facebook_int,Brand_Search_Broad_New_Installs_Feb'22,2374.0,75,sign_up,0.03159224936815501,1864
2023-11-10,US,,email_blast,SB_Social_English_KYC_Completed_May'23,4421.0,211,purchase,0.04772675865188871,4107
2024-06-12,DE,GrowthMasters,snapchat_int,Performance_UAC_Hindi_Awareness_Push_Aug'24,1311.0,80,re-engagement,0.06102212051868802,1205
2024-07-01,JP,,facebook_int,SB_Social_Lookalike_Awareness_Push_Nov'24,8197.0,15,install,0.001829937782115408,6381
2025-07-26,CA,,snapchat_int,Performance_Video_English_Awareness_Push_Apr'22,,177,purchase,,6337
2025-03-14,IN,,facebook_int,SB_Social_Broad_New_Installs_Dec'23,2692.0,149,re-engagement,0.055349182763744426,2467
2023-12-19,IN,MarketPro,affiliate_network,Retargeting_Video_Hindi_KYC_Completed_Aug'24,4650.0,272,re-engagement,0.05849462365591398,3614
2025-01-12,GB,,googleadwords_int,SB_Display_English_New_Installs_Jan'22,,10,purchase,,5156
2024-12-25,DE,,direct,Brand_Video_Lookalike_Sales_Q3_Mar'23,7019.0,340,re-attribution,0.04843994871064254,6406
2023-11-25,IN,,tiktok_int,Retargeting_Social_Hindi_New_Installs_May'22,7206.0,137,sign_up,0.019011934499028587,5723
2024-02-20,IN,,snapchat_int,Performance_Video_Geo_Targeted_KYC_Completed_Jan'22,4339.0,71,install,0.0163632173311823,4332
2025-09-11,US,,direct,Retargeting_UAC_Broad_KYC_Completed_May'24,1765.0,50,re-attribution,0.028328611898016998,1381
2024-09-15,DE,,direct,SB_Video_Geo_Targeted_New_Installs_Feb'24,8295.0,522,purchase,0.06292947558770344,7690
2025-02-03,IN,,email_blast,Retargeting_UAC_Lookalike_KYC_Completed_Feb'23,,19,re-attribution,,620
2025-03-03,AU,,snapchat_int,Retargeting_Video_Broad_KYC_Completed_May'23,6377.0,434,re-engagement,0.06805708013172337,6173
2024-05-10,IN,,googleadwords_int,SB_Search_Broad_Sales_Q3_Jan'22,,151,install,,3034
2024-06-29,GB,,googleadwords_int,Performance_Display_Hindi_Awareness_Push_Oct'24,,177,sign_up,,2558
2024-12-20,US,,tiktok_int,SB_UAC_English_Awareness_Push_May'22,2484.0,15,re-engagement,0.006038647342995169,2101
2023-10-18,US,,organic,Retargeting_Search_Lookalike_KYC_Completed_Jul'23,6484.0,117,re-engagement,0.018044417026526836,5286
2024-06-03,IN,GrowthMasters,email_blast,Retargeting_Social_Hindi_Sales_Q3_Feb'24,,7,purchase,,347
2024-05-14,IN,GrowthMasters,organic,Brand_Search_English_Awareness_Push_Jan'22,8712.0,17,purchase,0.0019513314967860422,7330
2025-01-10,GB,,email_blast,Brand_Video_Geo_Targeted_New_Installs_Jul'23,174.0,5,re-engagement,0.028735632183908046,140
2024-04-22,US,,direct,SB_Display_English_Awareness_Push_Dec'22,4142.0,153,install,0.03693867696764848,3309
